count,gazeX,gazeY,pitch,roll,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,eulerX,eulerY,eulerZ,faceX,faceY,leftEyeleft,leftEyetop,leftEyeright,leftEyebottom,rightEyeleft,rightEyetop,rightEyeright,rightEyebottom
3619,593,199,-22.98057,-0.7536178,-0.0036193765699863434,0.036091141402721405,0.005155091639608145,-0.1364736706018448,9.002472877502441,3.785348415374756,-3.676479,5.4452944,2.4352999,487.5,832.5,669.0,222.4,527.25,692.25,438.75,218.0,307.5,686.25
3620,593,199,-23.009684,-0.814864,0.0220369640737772,-0.004836831241846085,-0.005229617469012737,-0.15562786161899567,9.210775375366211,3.8906965255737305,-3.0499005,5.896605,2.6081371,487.5,832.5,668.25,222.7,531.75,698.625,438.0,217.3,312.0,688.875
3621,53,539,-21.043446,-0.7030374,0.040973786264657974,0.05563882738351822,-0.0015644259983673692,-0.14605076611042023,9.179649353027344,3.196356773376465,-3.8151479,5.0849185,2.510282,470.625,796.875,649.5,213.7,513.0,664.875,423.75,210.0,292.5,656.25
3622,53,539,-21.274508,-0.5320343,0.09717338532209396,0.08373863250017166,-0.00889480859041214,0.04549122229218483,8.913885116577148,4.089421272277832,-3.4713476,4.5865083,2.5107448,470.625,795.0,653.25,213.7,516.75,664.875,427.5,210.0,296.25,656.25
3623,53,539,-21.273792,-0.4602038,0.16986635327339172,0.218739852309227,-0.0259990356862545,-0.16281068325042725,9.002472877502441,3.876330852508545,-3.0117242,5.442199,2.4804296,483.75,795.0,653.25,213.7,516.75,664.875,427.5,211.0,296.25,660.0
3624,53,539,-21.226952,-0.43938187,-0.32615622878074646,-0.18320949375629425,0.0650198832154274,0.22266755998134613,8.509252548217773,4.704750061035156,-3.4863946,5.031695,2.410998,483.75,795.0,654.0,214.4,512.25,662.25,423.0,209.3,297.0,658.875
3625,53,539,-21.041529,-0.65355504,0.049525897949934006,0.042199794203042984,0.018594127148389816,-0.1364736706018448,9.06233024597168,3.5842294692993164,-3.4445212,5.1404815,2.5160143,470.625,795.0,649.5,213.7,513.0,664.875,423.0,209.3,297.0,658.875
3626,53,539,-21.126781,-0.5309489,-0.049434270709753036,0.013489126227796078,0.03264402598142624,0.10534809529781342,9.316123008728027,3.718308687210083,-3.5910316,4.7762322,2.26008,470.625,796.875,649.5,213.7,513.0,664.875,423.75,210.0,292.5,656.25
3627,53,369,-18.68706,2.8475714,-0.018280141055583954,-0.020108461380004883,-0.007673078682273626,0.4620950520038605,9.167677879333496,3.316070556640625,-1.4522467,5.7493453,4.8947988,525.0,723.75,702.0,195.2,565.5,595.5,478.5,188.1,357.75,584.625
3628,53,369,-18.7324,2.7617521,-0.0036193765699863434,0.02020864561200142,0.02042672410607338,0.39266106486320496,9.217958450317383,3.2035396099090576,-2.9360054,5.923136,4.7688365,528.75,727.5,705.0,195.5,573.75,601.875,486.0,189.1,365.25,588.375
3629,53,369,-18.552412,2.6417449,0.034865133464336395,-0.004836831241846085,-0.002786156488582492,0.38547825813293457,9.21316909790039,3.102980136871338,-2.020438,5.341025,4.688422,525.0,727.5,705.75,196.2,569.25,599.25,483.0,189.8,357.0,585.75
3630,53,369,-18.488276,2.5641806,-0.023777930065989494,-0.006058561149984598,0.003933361265808344,0.41181525588035583,9.263449668884277,3.3088877201080322,-2.8872886,5.1770906,4.5150676,525.0,723.75,705.75,195.2,569.25,595.5,483.0,187.8,357.0,578.25
3631,53,369,-18.626926,2.575495,-0.009728029370307922,-0.016443269327282906,0.002100765472277999,0.36871832609176636,9.2802095413208,2.8731298446655273,-2.7779493,5.1094365,4.4129095,523.125,718.125,702.0,194.2,565.5,591.75,482.25,187.1,361.5,580.875
3632,1025,1219,-18.966623,2.8623273,0.03303254023194313,-5.607742932625115E-4,0.006987687665969133,0.5004034638404846,9.256266593933105,3.162837028503418,-2.5706334,5.656018,4.6799326,543.75,727.5,717.0,196.2,580.5,599.25,498.0,190.3,372.0,587.625
3633,1025,1219,-19.056274,2.870411,-0.015225815586745739,0.021430375054478645,-0.01011653896421194,0.4740664064884186,9.237112045288086,3.342407703399658,-2.1801748,6.0327873,4.543356,543.75,727.5,716.25,195.5,585.0,601.875,498.0,190.3,372.0,587.625
3634,1025,1219,-19.235104,2.8736749,-0.08730791509151459,0.015932587906718254,-0.025388170033693314,0.6727912425994873,9.249083518981934,2.916226625442505,-1.7253709,5.536287,4.6442246,543.75,727.5,716.25,195.5,585.0,601.875,498.0,190.3,372.0,587.625
3635,1025,1219,-20.397205,2.157596,-0.31149545311927795,0.3647366464138031,-0.005840482655912638,0.21548473834991455,9.021627426147461,3.591412305831909,-1.5165269,6.34606,4.5187216,543.75,727.5,720.75,196.7,584.25,601.125,498.0,190.3,372.0,587.625
3636,1025,1219,-21.00604,1.7505958,0.08617781102657318,-0.001782504841685295,-0.0046187518164515495,0.18435916304588318,9.138946533203125,3.6416919231414795,-1.7064775,7.0818706,3.933804,513.75,742.5,686.25,200.5,555.0,620.625,467.25,195.6,346.5,612.75
3637,701,794,-19.396849,1.6264433,0.06601926684379578,0.02265210449695587,-0.02050124853849411,0.26337021589279175,9.205986976623535,3.3088877201080322,-1.4942176,7.3514113,3.5290158,513.75,733.125,682.5,197.5,551.25,609.375,466.5,192.9,351.0,607.875
3638,701,794,-19.535213,1.5712258,0.06663012504577637,0.011045665480196476,-0.01805778779089451,0.25618740916252136,9.227535247802734,3.7111258506774902,-1.7334906,7.583085,3.361827,519.375,733.125,690.0,196.5,558.75,605.625,474.0,190.9,358.5,600.375
3639,701,794,-19.687178,1.5585327,0.07640396803617477,-0.013388944789767265,-0.014392596669495106,0.2537931203842163,9.215563774108887,3.624932050704956,-1.0452871,7.61455,3.231234,519.375,733.125,690.0,196.5,558.75,605.625,474.75,191.6,354.0,597.75
3640,701,794,-19.680435,1.5478379,-0.09524916112422943,0.015932587906718254,0.011263743974268436,0.14605076611042023,9.09106159210205,3.7374629974365234,-1.0358897,7.092426,3.425981,519.375,733.125,690.0,196.5,558.75,605.625,474.0,191.4,358.5,602.25
3641,701,794,-19.806555,1.5227345,-0.01950187236070633,0.044643253087997437,-0.013781731016933918,0.4261809289455414,9.098244667053223,2.5929996967315674,-0.53756,7.5585093,3.459372,523.125,733.125,689.25,196.3,563.25,610.125,477.75,191.9,362.25,604.125
3642,593,1219,-20.218304,0.790749,0.028145616874098778,0.02570643089711666,0.006376822479069233,0.17238777875900269,9.13176441192627,3.6704232692718506,-1.2429497,7.3301597,2.681331,508.125,748.125,671.25,201.0,540.0,622.5,459.0,196.9,343.5,622.875
3643,593,1219,-20.047846,0.6680686,0.03547599911689758,0.03670200705528259,0.006987687665969133,0.18435916304588318,9.16288948059082,3.5818350315093994,-1.2108029,7.8967195,2.593127,508.125,748.125,666.75,200.3,540.75,625.125,455.25,196.9,339.75,622.875
3644,593,1219,-19.998144,0.71726996,0.04769330099225044,0.0018826867453753948,0.005765956826508045,0.05746259540319443,9.25147819519043,3.1843855381011963,-1.4887748,7.7293553,3.053105,504.375,744.375,667.5,200.0,536.25,618.75,455.25,195.9,339.75,619.125
3645,593,1219,-19.990038,0.7045082,-0.02499966137111187,0.020819509401917458,0.013707204721868038,0.15083931386470795,9.215563774108887,3.3304362297058105,-1.6969733,7.593743,2.940171,504.375,744.375,667.5,200.0,536.25,618.75,456.0,196.6,335.25,616.5
3646,593,1219,-19.966597,0.70944375,0.040362924337387085,-0.017054136842489243,0.005155091639608145,0.03351984918117523,9.191620826721191,3.1819913387298584,-2.043261,7.665313,2.7926514,504.375,744.375,667.5,200.0,536.25,618.75,455.25,195.9,339.75,619.125
3647,593,1219,-19.879171,0.70070004,-0.05432119220495224,-0.017054136842489243,0.009431148879230022,0.03830839693546295,9.167677879333496,3.229876756668091,-1.0067501,7.4893985,2.9960773,508.125,744.375,667.5,200.0,536.25,618.75,455.25,195.9,339.75,619.125
3648,809,1729,-23.91635,0.119729765,-0.16061173379421234,0.1124492958188057,-0.030275093391537666,-0.1771763414144516,9.033598899841309,3.7709827423095703,-1.2046291,6.825073,3.745405,504.375,838.125,662.25,223.6,541.5,717.75,456.0,220.1,335.25,704.625
3649,809,1729,-23.762693,-0.18029572,0.06724099069833755,-0.1154034435749054,-0.002786156488582492,-0.0885881707072258,8.976136207580566,3.3974759578704834,-1.0887429,7.3141384,3.3735106,502.5,811.875,663.75,218.5,532.5,688.125,447.75,213.4,332.25,684.75
3650,809,1729,-24.679804,0.1471834,0.18269452452659607,-0.06347989290952682,-0.022944709286093712,0.25618740916252136,8.626572608947754,4.146883964538574,-1.2424166,6.3517976,3.5276864,487.5,826.875,651.75,218.8,525.75,694.5,437.25,215.1,316.5,685.875
3651,809,1729,-24.26319,0.15494815,-0.1373988687992096,0.056860558688640594,0.06929594278335571,0.0885881707072258,8.786988258361816,4.6017961502075195,-0.6716305,7.2137113,3.3334823,487.5,823.125,651.75,221.3,525.75,703.875,441.0,217.1,320.25,693.375
3652,809,1729,-23.742563,0.15665866,-0.06042984500527382,0.09901025891304016,-0.00889480859041214,-0.019154198467731476,9.129369735717773,3.8930907249450684,-0.7825944,7.7709846,2.9704351,493.125,811.875,655.5,216.8,529.5,687.0,440.25,212.4,324.75,681.0
3653,485,539,-21.674623,3.3211453,-0.09341656416654587,0.06907786428928375,0.06257642060518265,0.5913859009742737,8.949799537658691,4.1373066902160645,-0.8727439,7.014099,4.519841,575.625,765.0,742.5,206.5,611.25,643.125,531.0,200.6,410.25,631.5
3654,485,539,-21.176052,3.5459292,-0.0359952338039875,-0.09768834710121155,0.04425046965479851,0.9217957854270935,9.047964096069336,4.336031913757324,-1.063103,7.603926,4.323176,585.0,761.25,761.25,204.0,630.0,633.75,543.0,198.3,417.0,617.625
3655,485,539,-20.797602,3.6844347,0.06418666988611221,-0.037212688475847244,-0.02050124853849411,0.4477293789386749,9.119792938232422,3.1843855381011963,-1.5153615,6.928019,4.2038918,585.0,761.25,756.75,202.3,630.75,632.625,546.75,198.3,420.75,617.625
3656,701,964,-19.243479,0.15166645,0.058688875287771225,0.0098239341750741,0.004544226452708244,0.04549122229218483,9.28260326385498,3.629720687866211,-1.1607217,7.9135804,1.8743533,513.75,729.375,682.5,195.0,551.25,600.0,463.5,192.1,342.75,599.625
3657,701,964,-19.23053,0.22017847,0.023869561031460762,-0.00361510063521564,-0.016836058348417282,-0.031125571578741074,9.203592300415039,3.3328304290771484,-1.7998134,8.090728,1.7361021,513.75,723.75,682.5,194.0,551.25,596.25,467.25,191.6,346.5,597.75
3658,701,964,-19.303112,0.1274102,0.01592831127345562,-0.005447696428745985,0.008209418505430222,0.04549122229218483,9.277814865112305,3.347196102142334,-1.3687106,8.241794,1.9578334,513.75,729.375,682.5,194.0,551.25,596.25,463.5,191.1,342.75,595.875
3659,1025,879,-22.845348,-0.20107712,-0.004841106943786144,0.02326297014951706,-0.011338270269334316,-0.004788549616932869,9.004867553710938,3.964919090270996,-1.7701335,5.4693165,3.1395342,491.25,785.625,668.25,211.2,531.75,655.5,441.75,206.3,315.75,647.625
3660,1025,879,-22.719471,-0.42844677,-0.02561052516102791,-0.10135354101657867,-0.011338270269334316,-0.028731297701597214,9.06233024597168,3.7590115070343018,-1.6158707,5.6833534,3.176921,481.875,787.5,656.25,209.5,525.0,654.375,430.5,205.3,304.5,643.875
3661,1025,879,-22.614935,-0.64741975,6.566801457665861E-4,-0.034158363938331604,-0.009505674242973328,-0.2178790122270584,9.115004539489746,3.972101926803589,-1.3729268,5.208004,3.2576797,476.25,781.875,653.25,209.2,516.75,648.0,431.25,205.0,300.0,637.5
3662,1025,879,-22.639267,-0.54386705,-0.012171490117907524,-0.04332134127616882,-0.0033970214426517487,-0.18196488916873932,9.059935569763184,3.7590115070343018,-0.9222607,5.8550744,3.0935996,476.25,780.0,657.0,209.2,520.5,648.0,431.25,205.0,300.0,637.5
3663,1025,879,-22.594004,-0.5456001,0.013484849594533443,0.018986914306879044,-0.012560000643134117,0.04549122229218483,8.976136207580566,3.9816789627075195,-1.008926,5.2507806,3.0489206,476.25,776.25,657.0,209.2,520.5,648.0,435.0,205.0,303.75,637.5
3664,593,1559,-22.394634,-0.6023533,-0.08791878074407578,-0.10746219009160995,-0.0015644259983673692,-0.1771763414144516,9.11260986328125,4.0415358543396,-0.49754855,5.73129,2.9869866,465.0,776.25,645.0,207.5,513.75,646.875,427.5,204.5,296.25,635.625
3665,593,1559,-22.416971,-0.5276298,0.075182244181633,0.042199794203042984,-0.028442496433854103,-0.11013664305210114,9.033598899841309,3.557892322540283,-0.66776997,5.2377014,2.9714906,472.5,776.25,649.5,208.7,513.0,646.125,423.0,203.8,297.0,638.25
3666,593,1559,-22.405546,-0.58303815,-0.0066737025044858456,-0.02988230437040329,8.79035098478198E-4,-0.11731946468353271,8.985713005065918,3.9529476165771484,-0.38012734,5.623854,2.9623353,465.0,776.25,645.0,208.0,513.75,648.75,426.75,204.3,300.75,640.125
3667,593,1559,-22.42579,-0.54182583,0.020204368978738785,0.0024935519322752953,-0.03271855041384697,-0.08379961550235748,9.045570373535156,3.7326743602752686,-0.35569787,5.3728127,2.9486067,465.0,776.25,645.0,207.5,513.75,646.875,427.5,204.5,296.25,635.625
3668,593,1559,-22.465763,-0.5968437,-0.010949759744107723,0.011045665480196476,0.021037587895989418,0.04549122229218483,9.021627426147461,4.0798444747924805,-0.46980423,5.8925986,3.0305681,472.5,776.25,649.5,209.2,513.0,648.0,427.5,205.0,296.25,637.5
3669,593,1559,-22.272757,-0.6869627,-0.06959282606840134,-0.037212688475847244,-0.008283942937850952,-0.19393625855445862,9.098244667053223,3.5746521949768066,-0.55199224,5.312518,2.9600973,465.0,768.75,641.25,206.5,510.0,643.125,423.75,203.5,292.5,631.875
3670,53,1474,-20.64597,-0.6000769,0.0397520549595356,0.036091141402721405,0.007598552852869034,-0.10774236917495728,9.146129608154297,2.944957971572876,-0.4702141,4.6870847,3.027267,450.0,748.125,630.75,201.2,494.25,618.0,405.0,197.0,273.75,607.5
3671,53,1474,-20.64392,-0.6837268,0.050136763602495193,-0.0011716395383700728,-0.002786156488582492,-0.18675343692302704,9.194015502929688,2.968900680541992,-0.5822042,4.1753817,3.2250788,450.0,748.125,630.75,201.2,494.25,618.0,405.0,197.0,273.75,607.5
3672,53,1474,-20.741552,-0.63017523,0.006765332538634539,-0.07569719851016998,0.015539800748229027,-0.04549122229218483,9.09106159210205,3.505218267440796,-1.5299631,3.9252784,3.3782053,450.0,748.125,630.75,200.7,494.25,616.125,405.75,197.7,269.25,604.875
3673,53,1474,-20.920483,-0.5268453,0.020815232768654823,-0.005447696428745985,-0.008283942937850952,0.009577099233865738,9.04317569732666,3.6416919231414795,-1.1810764,4.3366494,3.3021271,450.0,748.125,630.75,201.2,494.25,618.0,405.75,197.7,269.25,604.875
3674,53,1474,-20.799082,-0.577733,-0.08303186297416687,-0.028049711138010025,-0.010727404616773129,-0.1245022863149643,9.170072555541992,3.938581943511963,-0.50742346,4.671802,3.2741446,450.0,748.125,630.75,202.2,494.25,621.75,405.75,199.2,269.25,610.5
3675,377,879,-21.407959,-1.4359409,0.026923885568976402,0.006158743519335985,-0.005840482655912638,-0.282524436712265,9.067118644714355,3.694365978240967,-1.7906967,4.597619,3.0556586,440.625,738.75,619.5,197.7,483.0,604.875,390.75,193.2,254.25,588.0
3676,377,879,-21.392698,-1.444562,0.040973786264657974,-0.010945483110845089,-0.008283942937850952,-0.112530916929245,9.004867553710938,3.6656346321105957,-1.6025388,5.1144404,3.1654341,435.0,733.125,619.5,197.7,483.0,604.875,390.75,193.7,254.25,589.875
3677,377,879,-21.331017,-1.46132,0.01165225449949503,0.004326147492974997,-0.009505674242973328,-0.1532335877418518,9.019232749938965,3.869148015975952,-1.0745289,5.0374284,3.0518534,440.625,738.75,619.5,197.7,483.0,604.875,390.75,193.7,254.25,589.875
3678,377,879,-21.228922,-1.5562847,-0.024388795718550682,0.004937013145536184,-0.002786156488582492,-0.19633053243160248,9.167677879333496,3.6345090866088867,-0.45138508,5.133421,3.2831805,440.625,733.125,615.75,197.2,479.25,603.0,390.0,193.0,258.75,592.5
3679,53,964,-21.179422,-1.6333728,0.048915036022663116,0.008602204732596874,-0.016836058348417282,-0.24421602487564087,9.13176441192627,3.560286521911621,-1.1573489,4.8259664,3.211509,429.375,733.125,608.25,196.7,471.75,601.125,378.75,193.0,247.5,592.5
3680,53,964,-21.129124,-1.6740131,0.006765332538634539,-5.607742932625115E-4,0.014318070374429226,-0.08619388937950134,8.995290756225586,3.809291124343872,-2.3243258,5.084163,2.8063035,429.375,733.125,612.75,196.9,471.0,596.625,378.75,192.0,247.5,588.75
3681,53,964,-21.098381,-1.6482612,-0.02805398590862751,-0.04209960997104645,-0.00889480859041214,-0.3016786277294159,9.138946533203125,3.749434232711792,-1.4442011,5.1710653,3.1279473,429.375,733.125,608.25,196.2,471.75,599.25,378.75,192.0,247.5,588.75
3682,53,964,-21.031618,-1.6666281,-0.05798638239502907,-0.03476922959089279,0.01004201453179121,-0.28013014793395996,9.158101081848145,3.747040033340454,-1.6138355,4.789695,3.3194127,435.0,733.125,608.25,196.2,471.75,599.25,378.75,192.0,247.5,588.75
3683,485,114,-13.556013,0.6593886,0.01592831127345562,0.07518651336431503,-0.08219864219427109,0.11731946468353271,9.519637107849121,2.195549964904785,0.64306897,4.504389,6.7128577,525.0,838.125,705.75,224.2,569.25,704.25,483.0,216.8,357.0,687.0
3684,485,114,-14.280506,-0.3987977,-0.01889100857079029,0.11000583320856094,-0.025388170033693314,-0.5075862407684326,9.33288288116455,2.7414445877075195,0.25978282,5.0514045,6.335918,525.0,838.125,694.5,225.2,558.0,708.0,468.0,218.3,342.0,692.625
3685,485,114,-14.3593445,-0.56222296,0.13199271261692047,0.0012718214420601726,0.036309219896793365,0.3543526828289032,9.687235832214355,2.0949904918670654,-1.4367592,5.439887,5.249354,504.375,849.375,668.25,229.2,531.75,723.0,448.5,221.6,327.75,710.25
3686,485,114,-13.733196,-0.45795786,0.03608686476945877,-0.03599096089601517,0.012485474348068237,0.016759924590587616,9.483722686767578,2.229069948196411,-0.309369,5.757845,5.705061,491.25,849.375,664.5,225.2,528.0,708.0,442.5,219.5,311.25,691.875
3687,1025,199,-31.46104,-1.0927882,-0.0763123407959938,-0.05798210948705673,0.018594127148389816,-0.1891477108001709,8.356019020080566,5.21233606338501,0.8282097,6.1513968,1.869479,463.125,763.125,639.75,202.6,492.75,612.75,402.0,199.7,265.5,612.375
3688,1025,199,-31.62965,-1.0875932,-0.013393220491707325,0.04708671569824219,0.012485474348068237,-0.10295381397008896,8.262641906738281,5.236279010772705,0.19866206,6.3950205,1.8676245,459.375,746.25,642.75,202.9,501.0,619.125,406.5,201.9,264.75,615.375
3689,1025,199,-32.034603,-1.1566316,-0.06409504264593124,-0.004836831241846085,0.04363960400223732,-0.08140534162521362,8.327287673950195,5.363175392150879,0.70849335,6.060262,2.0139244,466.875,761.25,642.75,204.4,501.0,624.75,410.25,203.4,268.5,621.0
3690,1025,199,-32.045097,-1.4578624,-0.1325119435787201,-0.06164729595184326,0.005155091639608145,-0.16281068325042725,8.04236888885498,6.347222328186035,1.0073285,6.0209537,2.2848501,466.875,763.125,647.25,205.1,500.25,622.125,405.75,202.2,269.25,621.75
3691,161,1644,-33.69528,-2.7628202,-0.07203628867864609,-0.0445430725812912,-0.03455114737153053,-0.6129343509674072,8.169265747070312,5.559505939483643,-0.01167819,7.328656,3.0645049,418.125,806.25,590.25,215.9,448.5,667.875,356.25,212.5,225.0,665.625
3692,161,1644,-33.959053,-2.9348097,-0.053099460899829865,0.06846699863672256,0.03753094747662544,-0.33519846200942993,8.054340362548828,5.430215358734131,0.32782164,7.0377173,3.1263235,436.875,811.875,609.0,218.4,467.25,677.25,379.5,215.2,243.0,670.5
3693,161,1644,-34.16301,-3.100481,0.022647829726338387,0.06541267037391663,0.02348104864358902,-0.3495641350746155,8.09264850616455,5.578660488128662,-0.59167194,7.5275607,3.419672,436.875,825.0,616.5,219.9,474.75,682.875,382.5,216.5,251.25,680.625
3694,161,1644,-33.967796,-3.120415,0.05380195751786232,0.0770191103219986,-0.019279517233371735,-0.4740664064884186,8.049551963806152,5.413455486297607,0.20274706,6.4920087,3.0249808,436.875,823.125,612.75,220.4,471.0,684.75,378.75,217.5,247.5,684.375
3695,161,1644,-33.721348,-3.4228148,-0.022556200623512268,0.04953017458319664,0.019204992800951004,-0.41660380363464355,8.0830717086792,5.71273946762085,-0.72915536,6.1898236,3.2948046,429.375,817.5,597.0,217.7,460.5,679.875,368.25,215.2,231.75,670.5
3696,701,1134,-32.695877,-3.8480213,-0.05065600201487541,-0.10074267536401749,-0.007062213029712439,-0.5387118458747864,8.18363094329834,6.134131908416748,-0.56351024,7.355487,2.5383027,410.625,798.75,594.75,213.1,447.75,652.125,357.0,210.2,220.5,651.75
3697,701,1134,-32.632732,-3.435361,0.03914118930697441,-0.06225816160440445,-0.033329419791698456,-0.45730647444725037,8.138139724731445,5.224307537078857,-1.7072076,7.1211586,3.1963522,391.875,800.625,597.75,214.4,456.0,662.25,364.5,211.7,228.0,657.375
3698,701,1134,-32.683846,-2.9293869,-0.04454734921455383,0.0513627715408802,0.009431148879230022,-0.282524436712265,8.219545364379883,5.588237285614014,-0.57087237,6.5577807,3.3161843,414.375,802.5,609.0,214.4,467.25,662.25,372.0,211.2,235.5,655.5
3699,701,1134,-32.853973,-2.6520517,0.00859792809933424,-0.04820826277136803,-0.015003460459411144,-0.3471698462963104,8.159688949584961,5.3775410652160645,-1.0057306,6.774734,2.816549,425.625,795.0,621.0,215.1,474.0,659.625,383.25,211.7,246.75,657.375
3700,161,1474,-31.972555,-3.793362,0.002489275997504592,-0.0091128870844841,0.012485474348068237,-0.5458946824073792,8.384750366210938,5.255433082580566,-0.38450554,5.819112,2.7537358,403.125,780.0,583.5,209.6,436.5,639.0,342.0,207.2,205.5,640.5
3701,161,1474,-31.971642,-3.645077,0.01287398487329483,-0.019497597590088844,-0.009505674242973328,-0.4716721475124359,8.27221965789795,5.305713176727295,-0.7566779,6.2087235,2.7016187,403.125,780.0,582.75,208.9,441.0,641.625,342.0,207.2,205.5,640.5
3702,161,1474,-31.867563,-3.6986227,-0.0023976461961865425,0.012878261506557465,-0.02050124853849411,-0.4261809289455414,8.217150688171387,5.39190673828125,0.34487322,6.268128,2.5128582,403.125,780.0,586.5,208.4,444.75,639.75,345.75,207.2,209.25,640.5
3703,161,1474,-31.983984,-3.6802404,0.006154467351734638,0.007991339080035686,-0.007673078682273626,-0.5267404317855835,8.327287673950195,5.353598594665527,-0.57315993,6.1151114,2.2424393,408.75,785.625,582.75,209.4,441.0,643.5,346.5,207.9,204.75,637.875
3704,161,1474,-32.03792,-3.7001288,0.01592831127345562,-0.05370604991912842,-0.033329419791698456,-0.5698373913764954,8.267431259155273,5.150084972381592,-0.80924076,7.0313635,2.2350593,403.125,780.0,583.5,209.1,436.5,637.125,345.75,206.2,209.25,636.75
3705,269,1644,-31.8727,-3.6269524,0.009819659404456615,0.05563882738351822,-0.0235555749386549,-0.4549122154712677,8.269824981689453,5.087833881378174,0.4616483,6.519473,2.853818,403.125,780.0,587.25,208.6,440.25,635.25,346.5,206.4,204.75,632.25
3706,269,1644,-32.024715,-3.8901265,0.05685628205537796,0.005547878332436085,-0.018668653443455696,-0.5387118458747864,8.315316200256348,5.236279010772705,-0.50188655,5.8845787,2.562223,403.125,774.375,587.25,208.6,440.25,635.25,342.0,206.2,205.5,636.75
3707,269,1644,-32.0228,-3.7891583,-0.008506298065185547,-0.045153938233852386,-0.008283942937850952,-0.3016786277294159,8.375173568725586,5.073468208312988,0.059131317,6.5783377,2.5712404,403.125,780.0,582.75,207.9,441.0,637.875,345.75,206.2,209.25,636.75
3708,269,1644,-32.01142,-3.6898277,0.019593501463532448,0.053806234151124954,-0.007062213029712439,-0.5818088054656982,8.315316200256348,5.276981830596924,0.3399069,6.6402006,2.751561,408.75,780.0,591.0,209.1,444.0,637.125,345.75,206.2,209.25,636.75
3709,485,369,-31.591629,-3.776401,-0.0359952338039875,-0.11784689873456955,-3.426954208407551E-4,-0.5458946824073792,8.363202095031738,5.4062724113464355,-0.75904536,6.840992,1.7603558,391.875,768.75,576.0,204.6,429.0,620.25,335.25,202.9,193.5,619.125
3710,485,369,-31.436388,-3.7323656,0.023258693516254425,0.026928162202239037,0.003933361265808344,-0.45730647444725037,8.2817964553833,4.893897533416748,0.36219516,6.6997757,2.0595472,399.375,768.75,579.75,205.6,432.75,624.0,335.25,203.4,193.5,621.0
3711,485,369,-31.336227,-4.007208,0.02753474935889244,0.16437284648418427,-0.027831630781292915,-0.6344828009605408,8.291373252868652,4.8172807693481445,-0.7027016,7.0821886,1.9040921,393.75,768.75,579.75,205.1,432.75,622.125,334.5,202.7,198.0,623.625
3712,485,369,-31.56799,-4.0763965,0.04402811452746391,0.14360342919826508,-0.01011653896421194,-0.5339232683181763,8.339259147644043,4.7574238777160645,-0.22934714,7.0640635,1.6416669,393.75,768.75,576.0,205.6,429.0,624.0,330.75,203.2,194.25,625.5
3713,485,369,-31.59541,-4.0965204,0.06846272200345993,0.10023199766874313,-0.012560000643134117,-0.4956148862838745,8.332076072692871,4.776578426361084,-0.29455745,6.6358757,2.0615458,391.875,768.75,572.25,205.6,425.25,624.0,331.5,203.4,189.75,621.0
3714,809,1644,-32.004738,-3.434842,0.03303254023194313,-0.04087787866592407,-0.02966422587633133,-0.6440598964691162,8.367990493774414,4.857983589172363,-0.73094946,6.6200237,2.568925,418.125,781.875,598.5,209.1,451.5,637.125,357.75,207.4,216.0,636.0
3715,809,1644,-32.164146,-3.3743165,-0.011560625396668911,-0.17465735971927643,0.014928936026990414,-0.35674694180488586,8.377567291259766,4.8795318603515625,-0.071661144,8.038409,2.4183366,423.75,785.625,591.0,209.6,444.0,639.0,349.5,207.2,213.0,640.5
3716,809,1644,-32.06195,-3.2414186,0.02509128861129284,0.011045665480196476,0.02287018485367298,-0.4956148862838745,8.269824981689453,5.322473049163818,-0.33947507,7.018295,2.6734536,425.625,793.125,603.0,211.8,450.75,642.0,357.0,208.2,220.5,644.25
3717,809,1644,-31.838486,-3.1615672,0.11000155657529831,0.3390803039073944,0.038752682507038116,-0.4908263385295868,8.329682350158691,4.9106574058532715,-1.0040421,6.4900904,2.337843,408.75,780.0,594.75,209.6,447.75,639.0,353.25,207.2,216.75,640.5
3718,809,1644,-31.899473,-3.0112069,0.0599106103181839,0.0513627715408802,-0.004007887095212936,-0.4956148862838745,8.437424659729004,5.267404556274414,0.36459935,7.092451,2.2484503,408.75,780.0,594.75,209.6,447.75,639.0,353.25,207.2,216.75,640.5
3719,1025,1644,-31.879461,-2.599328,-0.2436894178390503,-0.35974955558776855,0.022259319201111794,-0.33519846200942993,8.286584854125977,5.976109981536865,-0.005700075,8.710945,2.073732,418.125,785.625,594.75,209.6,447.75,639.0,357.0,208.2,220.5,644.25
3720,1025,1644,-31.462446,-3.057774,-0.07997753471136093,-0.11967949569225311,-0.025388170033693314,-0.6033572554588318,8.37038516998291,4.953754425048828,-0.6101836,8.025815,2.195777,410.625,774.375,591.0,208.1,444.0,633.375,350.25,206.9,208.5,634.125
3721,1025,1644,-31.737122,-2.7376432,0.029367346316576004,0.06480180472135544,-0.005229617469012737,-0.30886146426200867,8.274613380432129,5.413455486297607,-0.5000002,7.5363936,2.4098473,425.625,785.625,598.5,209.1,451.5,637.125,357.0,207.2,220.5,640.5
3722,1025,1644,-31.586342,-2.709582,0.012263120152056217,-0.01827586628496647,-3.426954208407551E-4,-0.20590762794017792,8.209968566894531,5.157268047332764,-1.2130421,6.4552455,2.2106712,410.625,780.0,594.75,208.6,447.75,635.25,353.25,207.2,216.75,640.5
